ids	growth	status
{'YNL268W'}	0.0837477060414912	optimal
{'YGR287C'}	0.0837477060414912	optimal
{'YNL202W'}	0.0837477060414912	optimal
{'YBR035C'}	0.0837477060414912	optimal
{'YDR354W'}	0.0	optimal
{'YMR105C'}	0.08374770604149127	optimal
{'YGR110W'}	0.08374770604149127	optimal
{'YOL151W'}	0.08374770604149127	optimal
{'YJR133W'}	0.08374770604149127	optimal
{'YEL027W'}	0.08374770604149127	optimal
{'YNL106C'}	0.08374770604149127	optimal
{'YGL253W'}	0.08374770604149127	optimal
{'YOR316C'}	0.08374770604149127	optimal
{'YBR265W'}	0.08374770604149127	optimal
{'YMR272C'}	0.08374770604149127	optimal
{'YPR140W'}	0.08374770604149127	optimal
{'YNL331C'}	0.08374770604149127	optimal
{'YAL062W'}	0.08374770604149127	optimal
{'YHL032C'}	0.08374770604149127	optimal
{'YPL252C'}	0.08374770604149072	optimal
{'YGL156W'}	0.08374770604149072	optimal
{'YER099C'}	0.08374770604149072	optimal
{'YDR248C'}	0.08374770604149072	optimal
{'YCR005C'}	0.08374770604149072	optimal
{'YOL140W'}	0.0	optimal
{'YLL048C'}	0.08374770604149138	optimal
{'YBL098W'}	0.0	optimal
{'YHR109W'}	0.08374770604149143	optimal
{'YBR298C'}	0.08374770604149143	optimal
{'YLR372W'}	0.08374770604149143	optimal
{'YDR452W'}	0.08374770604149143	optimal
{'YDR037W'}	0.0	optimal
{'YEL041W'}	0.08374770604149345	optimal
{'YHR044C'}	0.08374770604149345	optimal
{'YNR056C'}	0.08374770604149345	optimal
{'YGL017W'}	0.08374770604149345	optimal
{'YGL012W'}	0.0	optimal
{'YFL045C'}	0.0	optimal
{'YGL065C'}	0.08374770604148808	optimal
{'YEL021W'}	0.0	optimal
{'Q0080'}	0.03024932346146903	optimal
{'YFL001W'}	0.08374770604149369	optimal
{'YPL135W'}	0.08374770604149369	optimal
{'YLR153C'}	0.08374770604149369	optimal
{'YDR178W'}	0.08374770604149369	optimal
{'YDR272W'}	0.08374770604149369	optimal
{'YKL148C'}	0.08374770604149369	optimal
{'YGR248W'}	0.08374770604149369	optimal
{'YPR021C'}	0.0832098017953745	optimal
{'YGL077C'}	0.08374770604149333	optimal
{'YPL273W'}	0.08374770604149333	optimal
{'YDR036C'}	0.08374770604149072	optimal
{'YDR135C'}	0.08374770604149072	optimal
{'YCL035C'}	0.08374770604149072	optimal
{'YJR095W'}	0.08372773989517884	optimal
{'YDL024C'}	0.08374770255071022	optimal
{'YJR040W'}	0.08374770604149215	optimal
{'YCR010C'}	0.08374770604149215	optimal
{'YPR145W'}	0.08374770604149215	optimal
{'YNL256W'}	0.0	optimal
{'YIL048W'}	0.08374770604149147	optimal
{'Q0045'}	0.006344279499832082	optimal
{'YML004C'}	0.08374770604149322	optimal
{'YKL069W'}	0.08374770604149322	optimal
{'YER024W'}	0.08374770604149322	optimal
{'YDR242W'}	0.08374770604149322	optimal
{'YFL060C'}	0.08374770604149322	optimal
{'YFL017C'}	0.08374770604149322	optimal
{'YAR071W'}	0.08374770604149322	optimal
{'YFR015C'}	0.08374770604149322	optimal
{'YJR110W'}	0.08374770604149322	optimal
{'YDR343C'}	0.08374770604149322	optimal
{'YGL067W'}	0.08374770604149322	optimal
{'YCL005W-A'}	0.08374770604149322	optimal
{'YMR306W'}	0.08374770604149322	optimal
{'YDR051C'}	0.08374770604149322	optimal
{'YKL220C'}	0.08374770604149322	optimal
{'YGR247W'}	0.08374770604149322	optimal
{'YGR286C'}	0.08374770604149322	optimal
{'YHR123W'}	0.08374770604149322	optimal
{'YCR098C'}	0.08374770604149322	optimal
{'YER056C'}	0.08374770604149322	optimal
{'YER070W'}	0.08374770604149322	optimal
{'YPL096C-A'}	0.08374770604149072	optimal
{'YER174C'}	0.08374770604149072	optimal
{'YBL064C'}	0.08374770604149072	optimal
{'YKL026C'}	0.08374770604149072	optimal
{'YMR120C'}	0.08374770604149072	optimal
{'YBR229C'}	0.08374770604149072	optimal
{'YGR209C'}	0.08374770604149133	optimal
{'YOL096C'}	0.08374770604149133	optimal
{'YOR100C'}	0.08374770604149133	optimal
{'YLR201C'}	0.08374770604149133	optimal
{'YJR158W'}	0.08374770604149133	optimal
{'YFR030W'}	0.0	optimal
{'YDR483W'}	0.08374770604148363	optimal
{'YAL038W'}	0.08374770604148363	optimal
{'YGR055W'}	0.08374770604148363	optimal
{'YER087W'}	0.08374770604148363	optimal
{'YBR006W'}	0.0	optimal
{'YGR171C'}	0.08374770604178058	optimal
{'YPL097W'}	0.08374770604178058	optimal
{'YDR387C'}	0.08374770604178058	optimal
{'YOR067C'}	0.08374770604178058	optimal
{'YBR149W'}	0.08374770604178058	optimal
{'YBR244W'}	0.08374770604178058	optimal
{'YDL090C'}	0.08374770604178058	optimal
{'YHR026W'}	0.08374770604178058	optimal
{'YHR042W'}	0.0	optimal
{'YJL200C'}	0.08374770604154595	optimal
{'YPR058W'}	0.08190516233048524	optimal
{'YNR016C'}	0.0	optimal
{'YBR084W'}	0.08374770604197831	optimal
{'YKR093W'}	0.08374770604153212	optimal
{'YGL080W'}	0.08374770604154294	optimal
{'YAL023C'}	0.08374770604149072	optimal
{'YHR008C'}	0.08374770604149072	optimal
{'YGL234W'}	0.0	optimal
{'YPL188W'}	0.08374770604149137	optimal
{'YGR202C'}	0.08374770604149137	optimal
{'YOR161C'}	0.08374770604149137	optimal
{'YBR085W'}	0.08374770604149137	optimal
{'YOR388C'}	0.08190533412883179	optimal
{'YDR284C'}	0.08374770604149147	optimal
{'YOR081C'}	0.08374770604149147	optimal
{'YHR216W'}	0.08374770604149147	optimal
{'YPL234C'}	0.08374770604149147	optimal
{'YCR011C'}	0.08374770604149147	optimal
{'YDL141W'}	0.0	optimal
{'YPR081C'}	0.08374770604149147	optimal
{'YDL243C'}	0.08374770604149147	optimal
{'YLR070C'}	0.08374770604149147	optimal
{'YMR113W'}	0.0	optimal
{'YCR107W'}	0.08374770604149166	optimal
{'YNR060W'}	0.08374770604149166	optimal
{'YLR258W'}	0.08374770604149166	optimal
{'YLL062C'}	0.08374770604149166	optimal
{'YBR205W'}	0.08374770604149166	optimal
{'YEL069C'}	0.08374770604149166	optimal
{'YNL220W'}	0.0	optimal
{'YLR057W'}	0.08374770604148345	optimal
{'YLR354C'}	0.08374770604148345	optimal
{'YGR264C'}	0.0	optimal
{'YBR068C'}	0.08374770604149104	optimal
{'YBR070C'}	0.08374770604149104	optimal
{'YOR128C'}	0.0	optimal
{'YFR033C'}	0.006391551884929342	optimal
{'YGL224C'}	0.08374770604149072	optimal
{'YBR281C'}	0.08374770604149072	optimal
{'YJR105W'}	0.08367598556219676	optimal
{'YHR046C'}	0.083747706041492	optimal
{'YOR391C'}	0.083747706041492	optimal
{'YGL037C'}	0.083747706041492	optimal
{'YML070W'}	0.083747706041492	optimal
{'YGL040C'}	0.0	optimal
{'YJR077C'}	0.08374770604150747	optimal
{'YOR209C'}	0.08374770604150747	optimal
{'YDR539W'}	0.08374770604150747	optimal
{'YMR041C'}	0.08374770604150747	optimal
{'YDR481C'}	0.08374770604150747	optimal
{'YHL018W'}	0.08374770604150747	optimal
{'YNL045W'}	0.08374770604150747	optimal
{'YML086C'}	0.08374770604150747	optimal
{'YOL020W'}	0.08374770604150747	optimal
{'YLR351C'}	0.08374770604150747	optimal
{'YML035C'}	0.08374770604150747	optimal
{'YER141W'}	0.08374770604150747	optimal
{'YGR204W'}	0.0	optimal
{'YOL136C'}	0.08374770604148876	optimal
{'YHR208W'}	0.0	optimal
{'YNL219C'}	0.08374770604149384	optimal
{'YIL009W'}	0.08374770604149384	optimal
{'YDR158W'}	0.0	optimal
{'YLR299W'}	0.08374770604149281	optimal
{'YBL068W'}	0.08374770604149281	optimal
{'YDR234W'}	0.0	optimal
{'YPL059W'}	0.08374770604149256	optimal
{'YEL029C'}	0.08374770604149256	optimal
{'YGR154C'}	0.08374770604149256	optimal
{'YNL325C'}	0.08374770604149072	optimal
{'YDR533C'}	0.08374770604149072	optimal
{'YHR106W'}	0.08374770604149072	optimal
{'YPL060W'}	0.08374770604149072	optimal
{'YPL087W'}	0.08374770604149072	optimal
{'YJR013W'}	0.08374770604149072	optimal
{'YLR295C'}	0.030249332334408324	optimal
{'YEL051W'}	0.08374770604149144	optimal
{'YJR073C'}	0.0	optimal
{'YOR011W'}	0.08374770604149169	optimal
{'YDR297W'}	0.08374770604149169	optimal
{'YLR081W'}	0.08374770604149169	optimal
{'YLR245C'}	0.08374770604149169	optimal
{'YLR446W'}	0.08374770604149169	optimal
{'YPR127W'}	0.08374770604149169	optimal
{'YHR163W'}	0.08374770604149169	optimal
{'YPR139C'}	0.08374770604149169	optimal
{'YMR011W'}	0.08374770604149169	optimal
{'YMR110C'}	0.08374770604149169	optimal
{'YER015W'}	0.08374770604149169	optimal
{'YPL258C'}	0.08374770604149169	optimal
{'YLR130C'}	0.08374770604149169	optimal
{'YDR050C'}	0.08129751706811159	optimal
{'YNR073C'}	0.0837477060414915	optimal
{'YPR006C'}	0.0837477060414915	optimal
{'YDL066W'}	0.08367917696415962	optimal
{'YDR001C'}	0.08374770604148213	optimal
{'YGR267C'}	0.0	optimal
{'YGL186C'}	0.08374770604149372	optimal
{'YDR035W'}	0.08374770604149372	optimal
{'YEL039C'}	0.08374770604149372	optimal
{'YPL231W'}	-2.4601853344941787e-12	optimal
{'YDR093W'}	0.08374770604149072	optimal
{'YLR172C'}	0.08374770604149072	optimal
{'YIL107C'}	0.08374770604149072	optimal
{'YJR057W'}	0.08374770604149072	optimal
{'YLR089C'}	0.08374770604149072	optimal
{'YMR303C'}	0.08374770604149072	optimal
{'YPL104W'}	0.08374770604149072	optimal
{'YPL212C'}	0.08374770604149072	optimal
{'YMR202W'}	0.08374770604149072	optimal
{'YNL191W'}	0.08374770604149072	optimal
{'YER090W'}	0.0	optimal
{'YLR308W'}	0.08374770604149202	optimal
{'YJR024C'}	0.0	optimal
{'YBL013W'}	0.08374770604149236	optimal
{'YDL080C'}	0.08374770604149236	optimal
{'YLR304C'}	0.08374770604149274	optimal
{'YPL262W'}	0.08135135765225822	optimal
{'YPR121W'}	0.083747706041531	optimal
{'YKR080W'}	0.083747706041531	optimal
{'YBR222C'}	0.083747706041531	optimal
{'YKL215C'}	0.083747706041531	optimal
{'YHR116W'}	0.083747706041531	optimal
{'YLR348C'}	0.083747706041531	optimal
{'YJR121W'}	0.030249323461566547	optimal
{'YDR038C'}	0.08374770604149206	optimal
{'YIL023C'}	0.08374770604149206	optimal
{'YMR054W'}	0.08374770604149206	optimal
{'YDR047W'}	0.08374770604149206	optimal
{'YOR192C'}	0.08374770604149206	optimal
{'YMR300C'}	0.0	optimal
{'Q0105'}	0.006391551884929397	optimal
{'YOL064C'}	0.0828272832574511	optimal
{'YIL160C'}	0.08374770604149072	optimal
{'YDL182W'}	0.08374770604149072	optimal
{'YML054C'}	0.08374770604149072	optimal
{'YBR204C'}	0.08374770604149072	optimal
{'YNL101W'}	0.08374770604149072	optimal
{'YJL126W'}	0.08374770604149072	optimal
{'YLR047C'}	0.08374770604149072	optimal
{'YMR084W'}	0.08374770604149072	optimal
{'YKL146W'}	0.08374770604149072	optimal
{'YKR052C'}	0.08374770604149072	optimal
{'YLR146C'}	0.0	optimal
{'YDR377W'}	0.030249332001433756	optimal
{'YBR145W'}	0.08374770604149413	optimal
{'YLR284C'}	0.08374770604149413	optimal
{'YNR033W'}	0.0	optimal
{'YBL039C'}	0.08374770604149141	optimal
{'YGR227W'}	0.08374770604149141	optimal
{'YOR321W'}	0.08374770604149141	optimal
{'YNL130C'}	0.08374770604149141	optimal
{'YIL053W'}	0.08374770604149141	optimal
{'YHR068W'}	0.08374770604149141	optimal
{'YIL134W'}	0.08374770604149141	optimal
{'YJL097W'}	0.08374770604149141	optimal
{'YGR282C'}	0.08374770604149141	optimal
{'YJL198W'}	0.08374770604149141	optimal
{'YOR236W'}	0.0	optimal
{'YOR323C'}	0.08374770604132438	optimal
{'YNL037C'}	0.08374770604132438	optimal
{'YNL277W'}	0.0	optimal
{'YPR160W'}	0.08374770604149182	optimal
{'YLR158C'}	0.08374770604149182	optimal
{'Q0085'}	0.03024932346145397	optimal
{'YJR001W'}	0.08374770604149072	optimal
{'YJL060W'}	0.08374770604149072	optimal
{'YJR009C'}	0.08374770604149072	optimal
{'YLL012W'}	0.08374770604149072	optimal
{'YOR184W'}	0.08167147249220102	optimal
{'YOR306C'}	0.08374770604149148	optimal
{'YPR128C'}	0.08374770604149163	optimal
{'YDR315C'}	0.08374770604149054	optimal
{'YDR376W'}	0.08374770604149054	optimal
{'YPL091W'}	0.08374770604149054	optimal
{'YKL132C'}	0.08374770604149054	optimal
{'YKL127W'}	0.08374770604149054	optimal
{'YJL068C'}	0.08374770604149054	optimal
{'YIL013C'}	0.08374770604149054	optimal
{'YGR020C'}	0.08374770604149054	optimal
{'YGR096W'}	0.08374770604149054	optimal
{'YPR062W'}	0.08374770604149054	optimal
{'YPL076W'}	0.08374770604149054	optimal
{'Q0130'}	0.030249332001672968	optimal
{'YCL040W'}	0.08374770604149097	optimal
{'YMR250W'}	0.08374770604149097	optimal
{'YLL057C'}	0.08374770604149097	optimal
{'YBR115C'}	0.0	optimal
{'YKR061W'}	0.08374770604149112	optimal
{'YPL015C'}	0.08374770604149112	optimal
{'YMR281W'}	0.08374770604149112	optimal
{'YHR019C'}	0.0	optimal
{'YDR009W'}	0.08374770604149076	optimal
{'YBR046C'}	0.08374770604149076	optimal
{'YJL196C'}	0.08374770604149076	optimal
{'YGL154C'}	0.0	optimal
{'YMR170C'}	0.0837477060419699	optimal
{'YGR234W'}	0.08374770604149072	optimal
{'YMR009W'}	0.0	optimal
{'YBR026C'}	0.08374770604148371	optimal
{'YBR296C'}	0.08374770604148371	optimal
{'YLR359W'}	0.0	optimal
{'YKL085W'}	0.08347047833193907	optimal
{'YCL050C'}	0.083732347018469	optimal
{'YJL005W'}	0.08374770604149363	optimal
{'YAL044C'}	0.08190348553391653	optimal
{'YLL015W'}	0.08374770604149064	optimal
{'YOR226C'}	0.08374770604149064	optimal
{'YDL085W'}	0.08374770604149064	optimal
{'YOL065C'}	0.08374770604149064	optimal
{'YOR155C'}	0.08374770604149064	optimal
{'YEL004W'}	0.08374770604149064	optimal
{'YIL010W'}	0.08374770604149064	optimal
{'YEL038W'}	0.0	optimal
{'YML100W'}	0.08374770604149315	optimal
{'YOL059W'}	0.08374770604148993	optimal
{'YDR261C'}	0.08374770604148993	optimal
{'YOL055C'}	0.08374770604148993	optimal
{'YER061C'}	0.08374770604148993	optimal
{'YJR109C'}	0.0	optimal
{'YDR040C'}	0.0837477060414918	optimal
{'YOR384W'}	0.0837477060414918	optimal
{'YBR117C'}	0.0837477060414918	optimal
{'YNR057C'}	0.0837477060414918	optimal
{'YML075C'}	0.0837477060414918	optimal
{'YGR032W'}	0.0837477060414918	optimal
{'YKL004W'}	0.0837477060414918	optimal
{'YDL215C'}	0.0837477060414918	optimal
{'YJL155C'}	0.0837477060414918	optimal
{'YIR027C'}	0.08374770604149072	optimal
{'YGR060W'}	0.0	optimal
{'YKL212W'}	0.08374770604149147	optimal
{'YOR374W'}	0.08374770604149048	optimal
{'YOR286W'}	0.08374770604149048	optimal
{'YPL160W'}	0.0	optimal
{'YLR020C'}	0.08374770604149026	optimal
{'YGR087C'}	0.08374770604149026	optimal
{'YHR074W'}	0.0	optimal
{'YKL080W'}	0.08374770604149052	optimal
{'YGR255C'}	0.08374770604149052	optimal
{'YDR399W'}	0.08374770604149052	optimal
{'YLR377C'}	0.08374770604149052	optimal
{'YPL061W'}	0.08352875738015253	optimal
{'YCL009C'}	0.08374770604149072	optimal
{'YJL100W'}	0.08374770604149072	optimal
{'YDL142C'}	0.08374770604149072	optimal
{'YDR497C'}	0.08374770604149072	optimal
{'YGR240C'}	0.08374770604149072	optimal
{'YNR067C'}	0.08374770604149072	optimal
{'YMR087W'}	0.08374770604149072	optimal
{'YDR148C'}	0.08374770511047958	optimal
{'YIL066C'}	0.08374770604149127	optimal
{'YKL152C'}	0.08374770604149127	optimal
{'YER055C'}	0.0	optimal
{'YGR177C'}	0.08374770604149091	optimal
{'YLR189C'}	0.08374770604149091	optimal
{'YGR121C'}	0.08374770604149091	optimal
{'YMR313C'}	0.08374770604149091	optimal
{'YNL318C'}	0.08374770604149091	optimal
{'YPL134C'}	0.08374770604149091	optimal
{'YBR093C'}	0.08374770604149091	optimal
{'YKL194C'}	0.08374770604149072	optimal
{'YPR011C'}	0.08374770604149072	optimal
{'YLR043C'}	0.08374770604149072	optimal
{'YJL219W'}	0.08374770604149072	optimal
{'YNL117W'}	0.08374770604149072	optimal
{'YPL148C'}	0.08374770604149072	optimal
{'YJL045W'}	0.08374770604149072	optimal
{'YBR176W'}	0.0	optimal
{'YDL093W'}	0.08374770604153163	optimal
{'YLR134W'}	0.08374770604153163	optimal
{'YMR083W'}	0.08374770604153163	optimal
{'YNR050C'}	0.0	optimal
{'YKR031C'}	0.08374770604150537	optimal
{'YPL088W'}	0.08374770604150537	optimal
{'YPR035W'}	0.0	optimal
{'YOL068C'}	0.08374770604149696	optimal
{'YGL038C'}	0.08374770604149696	optimal
{'YBR069C'}	0.08374770604149696	optimal
{'YNL073W'}	0.08374770604149696	optimal
{'YDR072C'}	0.08374770604149696	optimal
{'YBR039W'}	0.0302493234614706	optimal
{'YGL062W'}	0.08374770604149073	optimal
{'YKL192C'}	0.08374770604149073	optimal
{'YLR017W'}	0.0	optimal
{'YDR380W'}	0.08374770604149133	optimal
{'YOR054C'}	0.08374770604149133	optimal
{'YBR041W'}	0.08374770604149133	optimal
{'YBL042C'}	0.08374770604149133	optimal
{'YDR440W'}	0.08374770604149133	optimal
{'YDL095W'}	0.08374770604149133	optimal
{'YMR241W'}	0.08374770604149154	optimal
{'YKR089C'}	0.08374770604149154	optimal
{'YDR173C'}	0.08374770604149072	optimal
{'YHR043C'}	0.08374770604149072	optimal
{'YER019W'}	0.08374770604149072	optimal
{'YGL169W'}	0.08374770604149072	optimal
{'YGR170W'}	0.0837477060414913	optimal
{'YNR001C'}	0.0837477060414913	optimal
{'YBR256C'}	0.0	optimal
{'YPR074C'}	0.08374770604147777	optimal
{'YOR002W'}	0.08374770604147777	optimal
{'YER053C'}	0.08374770604147777	optimal
{'YER073W'}	0.08374770604147777	optimal
{'YEL046C'}	0.08374770604147777	optimal
{'YOR221C'}	0.08374770604147777	optimal
{'YFL059W'}	0.08374770604147777	optimal
{'YMR008C'}	0.08374770604147777	optimal
{'YOR245C'}	0.08374770604147777	optimal
{'YMR058W'}	0.08374770604147777	optimal
{'YGR062C'}	0.08374770604147777	optimal
{'YNL316C'}	0.0	optimal
{'YPL214C'}	0.0	optimal
{'YDL185W'}	0.0837477060414935	optimal
{'YDR236C'}	0.0837477060414935	optimal
{'YBR196C'}	0.08299351205615664	optimal
{'YCR028C'}	0.08374770604149377	optimal
{'YKR097W'}	0.08374770604136979	optimal
{'YOL049W'}	0.08374770604136979	optimal
{'YDR071C'}	0.08374770604136979	optimal
{'YKL087C'}	0.08374770604136979	optimal
{'YIL124W'}	0.08374770604136979	optimal
{'YPL274W'}	0.08374770604136979	optimal
{'YML082W'}	0.08374770604136979	optimal
{'YKR053C'}	0.08374770604136979	optimal
{'YJR153W'}	0.08374770604149072	optimal
{'YGR292W'}	0.08374770604149072	optimal
{'YOR099W'}	0.08374770604149072	optimal
{'YGR208W'}	0.08167147249220102	optimal
{'YOL092W'}	0.08374770604149144	optimal
{'YJR051W'}	0.08374770604149144	optimal
{'YDL120W'}	0.08374770604149144	optimal
{'YHL016C'}	0.08374770604149144	optimal
{'YKL141W'}	0.08328861755320247	optimal
{'YGL055W'}	0.0	optimal
{'YJL153C'}	0.0	optimal
{'YLL051C'}	0.08374770604149173	optimal
{'YBR097W'}	0.08374770604149173	optimal
{'YDR019C'}	0.08190348553391609	optimal
{'YMR165C'}	0.0837477060415026	optimal
{'YOR040W'}	0.0837477060415026	optimal
{'YBR249C'}	0.0837477060415026	optimal
{'YGR194C'}	0.0837477060415026	optimal
{'YAL012W'}	0.0837477060415026	optimal
{'YKR076W'}	0.0837477060415026	optimal
{'YER091C'}	0.0	optimal
{'YGR094W'}	0.0	optimal
{'YGR019W'}	0.0	optimal
{'YDR294C'}	0.08374770604149094	optimal
{'YLR240W'}	0.08374770604149094	optimal
{'YLL061W'}	0.08374770604149094	optimal
{'YOR190W'}	0.08374770604149094	optimal
{'YOR393W'}	0.08374770604149094	optimal
{'YBR022W'}	0.08374770604149094	optimal
{'YBL099W'}	0.03024932346146851	optimal
{'YLR028C'}	0.08374770604164121	optimal
{'YDR437W'}	0.08374770604164121	optimal
{'YOL061W'}	0.08374770604149072	optimal
{'YDR487C'}	0.0	optimal
{'YEL058W'}	0.08374770604149441	optimal
{'YIR032C'}	0.08374770604149441	optimal
{'YPL095C'}	0.08374770604149441	optimal
{'YBR132C'}	0.08374770604149441	optimal
{'YEL042W'}	0.08374770604149441	optimal
{'YHR051W'}	0.08374770604149441	optimal
{'YJL212C'}	0.08374770604149441	optimal
{'YJL168C'}	0.08374770604149441	optimal
{'YHR201C'}	0.08374770604149441	optimal
{'YBR036C'}	0.08374770604149441	optimal
{'YDR046C'}	0.08374770604149441	optimal
{'YAL054C'}	0.08374770604149441	optimal
{'YKR039W'}	0.0	optimal
{'YNL267W'}	0.08374770604149104	optimal
{'YLR438W'}	0.0837389014991338	optimal
{'YOR332W'}	0.08374770604149154	optimal
{'YCR083W'}	0.08374770604149154	optimal
{'YDR531W'}	0.0	optimal
{'YGR065C'}	0.08374770604148998	optimal
{'YNR008W'}	0.08374770604149182	optimal
{'YLL018C-A'}	0.083747706041491	optimal
{'YLR060W'}	0.0	optimal
{'YDR453C'}	0.0837477060414914	optimal
{'YJR104C'}	0.0837477060414914	optimal
{'YLR109W'}	0.0837477060414914	optimal
{'YJL130C'}	0.0	optimal
{'YKR043C'}	0.08374770604153153	optimal
{'YIL043C'}	0.08374770604153153	optimal
{'YHR183W'}	0.08374770604153153	optimal
{'YLR300W'}	0.08374770604153153	optimal
{'YHL012W'}	0.08374770604149072	optimal
{'YCR053W'}	0.0	optimal
{'YBR018C'}	0.08374770604149115	optimal
{'YLR027C'}	0.08374770604149075	optimal
{'YMR296C'}	0.08374770604149019	optimal
{'YJR137C'}	0.0	optimal
{'YMR298W'}	0.08374770604149018	optimal
{'YOR180C'}	0.08374770604149018	optimal
{'YOL077W-A'}	0.08374770604149018	optimal
{'YPR184W'}	0.08374770604149018	optimal
{'YJR155W'}	0.08374770604149018	optimal
{'YGL027C'}	0.08374770604149018	optimal
{'YOL157C'}	0.08374770604149018	optimal
{'YJL133W'}	0.08374770604149018	optimal
{'YKL029C'}	0.0835317194058878	optimal
{'YMR271C'}	0.08374770604149898	optimal
{'YGR144W'}	0.08374770604149898	optimal
{'YNL192W'}	0.08374770604149898	optimal
{'YGL167C'}	0.08374770604149898	optimal
{'YPL172C'}	0.08374770604149898	optimal
{'YBR019C'}	0.08374770604149898	optimal
{'YDL178W'}	0.08374770604149898	optimal
{'YMR020W'}	0.0	optimal
{'YNL241C'}	0.08364326141524604	optimal
{'YCL052C'}	0.08374770604124926	optimal
{'YDR536W'}	0.08374770604124926	optimal
{'YPL092W'}	0.08374770604124926	optimal
{'YNL038W'}	0.08374770604124926	optimal
{'YIR036C'}	0.08374770604124926	optimal
{'YGL187C'}	0.08374770604124926	optimal
{'YGL205W'}	0.08374770604124926	optimal
{'YBR092C'}	0.08374770604124926	optimal
{'YBL033C'}	0.0	optimal
{'YKL150W'}	0.08374770604149155	optimal
{'YJL137C'}	0.08374770604149155	optimal
{'YIL006W'}	0.08374770604149155	optimal
{'YLR174W'}	0.08372865926970634	optimal
{'YOR071C'}	0.08374770604149938	optimal
{'YNL129W'}	0.08374770604149938	optimal
{'YAL060W'}	0.08374770604149938	optimal
{'YEL070W'}	0.08374770604149938	optimal
{'YGR088W'}	0.08374759112279725	optimal
{'YLR138W'}	0.08374770604149298	optimal
{'YKL001C'}	0.0	optimal
{'YOL143C'}	0.0	optimal
{'YOR273C'}	0.08374770604150225	optimal
{'YHR096C'}	0.08374770604150225	optimal
{'YOR095C'}	0.0	optimal
{'YHR020W'}	0.0	optimal
